EventTime,EventReceivedTime,Date,Hour,DayOfWeek,MonthYear,Hostname,Keywords,EventType,SeverityValue,Severity,EventID,SourceName,ProviderGuid,Version,Task,OpcodeValue,RecordNumber,ProcessID,ThreadID,Channel,Domain,AccountName,UserID,AccountType,LogonType,IpAddress,IpPort,DeviceInstanceId,DeviceCount,Opcode,SourceModuleType,Message
2025-01-27 13:00:00,2025-01-27 13:00:28,2025-01-27,13,Monday,Jan-2025,DESKTOP-RKJA15K,36028797018963968,ERROR,2,INFO,10001,Microsoft-Windows-Kernel-PnP,e67eaaa2-5432-4e9c-9c9e-1f7392cecac0,0,8001,0,969412,6700,6319,Application,NT AUTHORITY,doris,7399,User,,35.134.235.42,11217,51720,6,Info,im_msvistalog,Application svchost.exe performed an action.
2025-02-18 14:00:00,2025-02-18 14:00:18,2025-02-18,14,Tuesday,Feb-2025,DESKTOP-RKJA15K,-9223372036854775808,ERROR,2,INFO,1218,Microsoft-Windows-Security-LessPrivilegedAppContainer,ad79cd4b-9654-43ff-856e-fc824450e97d,0,0,0,388694,8455,8913,System,NT AUTHORITY,Robot,6290,User,,141.75.143.131,29311,62243,9,Start,im_msvistalog,Application opera.exe performed an action.
2025-01-23 10:00:00,2025-01-23 10:00:07,2025-01-23,10,Thursday,Jan-2025,DESKTOP-RKJA15K,2305843009280868352,INFO,2,INFO,8001,Microsoft-Windows-Push-To-Install-Service,cd7e5070-6254-4559-8de2-5bb2d8e06789,0,13568,0,633803,2557,4418,Security,NT AUTHORITY,doris,9906,User,196608,146.222.199.168,16550,34144,6,Info,im_msvistalog,Application chrome.exe performed an action.
2025-02-25 09:00:00,2025-02-25 09:00:05,2025-02-25,9,Tuesday,Feb-2025,DESKTOP-RKJA15K,-9223354444668731392,INFO,2,INFO,8001,Microsoft-Windows-StateRepository,74e36c79-7423-4ae4-b7b8-a0f102065e72,0,31,0,973139,4986,8883,Microsoft-Windows-Store/Operational,NT AUTHORITY,Robot,2630,Well Known Group,,194.187.110.136,29874,90408,8,,im_msvistalog,Application malware.exe performed an action.
2025-01-10 13:00:00,2025-01-10 13:00:29,2025-01-10,13,Friday,Jan-2025,DESKTOP-RKJA15K,-9223372036854775808,ERROR,2,DEBUG,1150,MsiInstaller,0e57feb8-a944-4247-ba0c-8391d1abc20f,0,0,0,360037,3349,3567,Microsoft-Windows-WMI-Activity/Operational,NT AUTHORITY,Robot,5458,User,,203.189.34.196,21372,38217,2,Info,im_msvistalog,Application opera.exe performed an action.
2025-01-15 09:00:00,2025-01-15 09:00:01,2025-01-15,9,Wednesday,Jan-2025,DESKTOP-RKJA15K,4611686018427387904,INFO,2,INFO,1040,Microsoft-Windows-IsolatedUserMode,dca6293c-8601-4936-8a41-c1d0b3f3f262,0,0,2,182343,4800,9349,Microsoft-Windows-PushNotification-Platform/Operational,,doris,7314,User,,112.144.2.16,41468,66591,6,Info,im_msvistalog,Application services.exe performed an action.
2025-01-16 12:00:00,2025-01-16 12:00:23,2025-01-16,12,Thursday,Jan-2025,DESKTOP-RKJA15K,-9223372036854775808,INFO,2,INFO,1033,Microsoft-Windows-Security-Auditing,c7f0931c-6171-4048-af70-5042e616ff8e,0,0,14,772560,4393,4950,System,DESKTOP-RKJA15K,doris,2717,,,144.56.165.192,42621,85479,10,Start,im_msvistalog,Application services.exe performed an action.
2025-01-03 17:00:00,2025-01-03 17:00:19,2025-01-03,17,Friday,Jan-2025,DESKTOP-RKJA15K,-9223354444668731392,AUDIT_SUCCESS,2,INFO,221,Microsoft-Windows-Security-Auditing,682c4ca6-4273-45d3-a9c1-55e2a1f0be1d,0,12548,0,812640,5444,2929,Microsoft-Windows-PowerShell/Operational,NT AUTHORITY,doris,5398,User,,59.204.86.251,47961,79995,10,,im_msvistalog,Application winlogon.exe performed an action.
2025-01-07 11:00:00,2025-01-07 11:00:17,2025-01-07,11,Tuesday,Jan-2025,DESKTOP-RKJA15K,4611686018427387904,AUDIT_SUCCESS,2,INFO,5351,Microsoft-Windows-RestartManager,cbf504c8-9c48-4a24-85dd-f2c63527cfb8,1,0,0,128015,5989,7602,Microsoft-Windows-WMI-Activity/Operational,DESKTOP-RKJA15K,Robot,9180,User,,206.135.206.92,12667,52667,7,Info,im_msvistalog,Application winlogon.exe performed an action.
2025-01-24 10:00:00,2025-01-24 10:00:01,2025-01-24,10,Friday,Jan-2025,DESKTOP-RKJA15K,-9214364837600034816,INFO,2,INFO,10010,Microsoft-Windows-Install-Agent,10a7ff0e-af97-43fb-87d2-e577f0ff30dd,0,12544,0,264300,4223,9883,Application,NT AUTHORITY,Robot,8405,User,,93.138.188.214,62335,86521,9,Info,im_msvistalog,Application None performed an action.
2025-02-20 13:00:00,2025-02-20 13:00:25,2025-02-20,13,Thursday,Feb-2025,DESKTOP-RKJA15K,72057594037927936,WARNING,3,INFO,1223,Microsoft-Windows-Security-Auditing,b49dbc9b-6626-4a88-9700-1472d388e6cd,0,0,0,201749,2403,9955,Microsoft-Windows-Shell-Core/Operational,NT AUTHORITY,doris,5380,User,,217.16.148.251,60515,18093,8,Info,im_msvistalog,Application trojan.exe performed an action.
2025-02-05 13:00:00,2025-02-05 13:00:27,2025-02-05,13,Wednesday,Feb-2025,DESKTOP-RKJA15K,4611686018427387904,INFO,2,INFO,5340,Microsoft-Windows-BrokerInfrastructure,f63fad82-ef3d-4652-b697-fd5b64a15fa8,0,62170,0,212198,7831,3358,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,NT AUTHORITY,Robot,1155,,,45.227.204.171,6342,29432,9,ResvUrlV2,im_msvistalog,Application winlogon.exe performed an action.
2025-03-04 12:00:00,2025-03-04 12:00:18,2025-03-04,12,Tuesday,Mar-2025,DESKTOP-RKJA15K,-9223372036850581504,INFO,2,INFO,62170,Microsoft-Windows-HttpService,55e550bc-4208-47c7-b158-eb18b7d39976,0,3,0,692198,2917,6543,Microsoft-Windows-Shell-Core/Operational,DESKTOP-RKJA15K,Robot,5533,,,121.5.56.226,61227,28614,4,Info,im_msvistalog,Application chrome.exe performed an action.
2025-02-27 12:00:00,2025-02-27 12:00:30,2025-02-27,12,Thursday,Feb-2025,DESKTOP-RKJA15K,-9223372036854774272,INFO,2,INFO,4126,Microsoft-Windows-Security-Auditing,ab2544fd-4eec-4306-95a2-5d65f9feac31,0,0,0,933825,8385,9048,System,,Robot,3426,User,,186.174.169.58,17126,31386,10,Info,im_msvistalog,Application svchost.exe performed an action.
2025-02-10 16:00:00,2025-02-10 16:00:03,2025-02-10,16,Monday,Feb-2025,DESKTOP-RKJA15K,2306124492780339200,INFO,2,INFO,62170,MsiInstaller,12d3dd9a-7e7b-4863-a1f7-f134514c8659,0,0,130,260828,7549,3067,Security,NT AUTHORITY,doris,2138,User,,69.174.167.121,56130,18967,3,Info,im_msvistalog,Application svchost.exe performed an action.
2025-01-20 11:00:00,2025-01-20 11:00:23,2025-01-20,11,Monday,Jan-2025,DESKTOP-RKJA15K,-9187343239835811840,WARNING,4,INFO,5379,Microsoft-Windows-Install-Agent,4585dac1-5fb9-4f13-9cba-e2719a2503dc,0,8001,0,319563,9930,7087,Application,,doris,6891,User,131072,123.134.135.132,47822,21349,6,Info,im_msvistalog,Application None performed an action.
2025-01-28 14:00:00,2025-01-28 14:00:03,2025-01-28,14,Tuesday,Jan-2025,DESKTOP-RKJA15K,-9214364837600034816,INFO,2,INFO,9648,Microsoft-Client-Licensing-Platform,958bc9e4-3fd5-4004-b304-4d81cd21af1f,0,0,0,735902,8390,5146,Application,NT AUTHORITY,doris,2645,User,,119.133.90.19,65382,51267,10,Warning,im_msvistalog,Application services.exe performed an action.
2025-01-24 11:00:00,2025-01-24 11:00:23,2025-01-24,11,Friday,Jan-2025,DESKTOP-RKJA15K,-9214364837600034816,INFO,2,INFO,62170,Microsoft-Windows-SMBServer,194c5c81-bfa0-442c-adef-11a8fbb9bc3d,0,1014,0,220737,2846,7629,Microsoft-Windows-PushNotification-Platform/Operational,NT AUTHORITY,Robot,7220,User,,169.112.109.16,44888,90564,10,Info,im_msvistalog,Application malware.exe performed an action.
2025-01-08 15:00:00,2025-01-08 15:00:13,2025-01-08,15,Wednesday,Jan-2025,DESKTOP-RKJA15K,2305843009280868352,AUDIT_SUCCESS,2,INFO,9,Microsoft-Windows-GroupPolicy,13822032-65d7-46ec-bc63-74e910c97265,0,13826,0,961570,2807,9224,Microsoft-Windows-Bits-Client/Operational,DESKTOP-RKJA15K,Robot,4600,,,102.226.68.170,26769,19259,7,Info,im_msvistalog,Application RuntimeBroker.exe performed an action.
2025-02-17 10:00:00,2025-02-17 10:00:23,2025-02-17,10,Monday,Feb-2025,DESKTOP-RKJA15K,4611686018427387904,INFO,2,WARNING,1,Microsoft-Windows-EnhancedStorage-ClassDriver,7726016b-0d4b-44a4-ab58-cb6d2d15938c,0,12548,15,587304,3683,8066,Microsoft-Windows-PushNotification-Platform/Operational,NT AUTHORITY,Robot,1835,User,,62.169.27.107,21729,57542,6,Info,im_msvistalog,Application services.exe performed an action.
2025-01-31 16:00:00,2025-01-31 16:00:19,2025-01-31,16,Friday,Jan-2025,DESKTOP-RKJA15K,4611686018427387904,AUDIT_SUCCESS,2,ERROR,62171,Microsoft-Windows-Shell-Core,61286e20-fbfc-4fc5-9a31-cfd6d457f10f,3,0,0,303564,8236,2012,Microsoft-Windows-User Profile Service/Operational,NT AUTHORITY,doris,3013,User,,169.221.32.146,50615,97982,9,Info,im_msvistalog,Application chrome.exe performed an action.
2025-03-06 17:00:00,2025-03-06 17:00:13,2025-03-06,17,Thursday,Mar-2025,DESKTOP-RKJA15K,576460752303423488,ERROR,2,DEBUG,115,Microsoft-Windows-Security-Auditing,a41fe113-783f-47b2-912f-4146523c157f,0,0,0,619924,3254,4786,OneApp_IGCC,DESKTOP-RKJA15K,Robot,8750,User,,101.196.224.26,24532,54404,4,,im_msvistalog,Application winlogon.exe performed an action.
2025-01-23 12:00:00,2025-01-23 12:00:25,2025-01-23,12,Thursday,Jan-2025,DESKTOP-RKJA15K,-9214364837600034816,AUDIT_SUCCESS,1,INFO,1042,Microsoft-Windows-Security-Auditing,dbd93b1f-9062-4b83-9542-b4da95e5658a,0,811,0,267041,2167,7064,Microsoft-Windows-PushNotification-Platform/Operational,,Robot,5573,User,,189.211.109.37,28259,93617,10,Info,im_msvistalog,Application opera.exe performed an action.
2025-01-01 09:00:00,2025-01-01 09:00:19,2025-01-01,9,Wednesday,Jan-2025,DESKTOP-RKJA15K,-9214364837600034816,INFO,2,INFO,62171,Microsoft-Windows-Application-Experience,49f84a71-afc7-45c8-8ed1-7cd4c561eef2,0,1,0,929352,2496,2893,Microsoft-Windows-Security-Mitigations/KernelMode,DESKTOP-RKJA15K,Robot,1576,User,,140.59.178.222,26629,80019,8,Info,im_msvistalog,Application winlogon.exe performed an action.
2025-01-13 12:00:00,2025-01-13 12:00:27,2025-01-13,12,Monday,Jan-2025,DESKTOP-RKJA15K,36028797018963968,INFO,2,INFO,16384,Microsoft-Windows-Security-Auditing,b9283846-572f-4436-8962-c0da9efb6897,0,1,0,970835,1211,9257,Microsoft-Windows-WMI-Activity/Operational,NT AUTHORITY,doris,6432,User,,39.27.11.180,4579,47595,3,Start,im_msvistalog,Application opera.exe performed an action.
2025-02-26 10:00:00,2025-02-26 10:00:15,2025-02-26,10,Wednesday,Feb-2025,DESKTOP-RKJA15K,4611686018427387904,INFO,2,INFO,6113,Microsoft-Windows-RestartManager,42d47019-70ff-45c7-9380-fd70726b3037,3,8001,0,935578,8122,7996,Microsoft-Windows-Store/Operational,,doris,7786,,,112.14.123.111,39618,44615,5,Info,im_msvistalog,Application malware.exe performed an action.
2025-02-07 12:00:00,2025-02-07 12:00:30,2025-02-07,12,Friday,Feb-2025,DESKTOP-RKJA15K,-9214364837600034816,INFO,2,INFO,4115,Microsoft-Windows-Crypto-NCrypt,58706a44-9d56-43ac-976a-17204cc5303f,0,0,0,350972,9034,8149,Application,,doris,7749,,,178.232.186.231,57503,58806,4,Info,im_msvistalog,Application chrome.exe performed an action.
2025-01-16 11:00:00,2025-01-16 11:00:11,2025-01-16,11,Thursday,Jan-2025,DESKTOP-RKJA15K,576460752303423488,INFO,2,INFO,5858,Microsoft-Windows-AppLocker,6bbb997a-8d0e-4218-b712-14c4148798e7,0,0,130,336028,4714,6482,Microsoft-Windows-Security-Mitigations/KernelMode,NT AUTHORITY,Robot,2405,User,,82.102.171.30,48299,50940,10,Info,im_msvistalog,Application trojan.exe performed an action.
2025-02-27 09:00:00,2025-02-27 09:00:25,2025-02-27,9,Thursday,Feb-2025,DESKTOP-RKJA15K,2306124492780339200,INFO,2,ERROR,1033,Microsoft-Windows-Security-Auditing,7d44b37e-3943-4e44-9e85-75531c6c8554,2,12544,2,485706,2502,9978,Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,NT AUTHORITY,doris,9901,Well Known Group,,161.50.13.150,44673,97042,1,Dispatch Event,im_msvistalog,Application trojan.exe performed an action.
2025-02-04 10:00:00,2025-02-04 10:00:14,2025-02-04,10,Tuesday,Feb-2025,DESKTOP-RKJA15K,-9223372036749918208,INFO,2,INFO,8012,Microsoft-Windows-Security-Auditing,95e53610-7003-4608-98a9-8b1ff4baf117,0,0,14,681972,9258,4472,Microsoft-Windows-WLAN-AutoConfig/Operational,DESKTOP-RKJA15K,Robot,5181,User,,52.207.235.213,26373,76227,4,Info,im_msvistalog,Application opera.exe performed an action.
2025-02-04 17:00:00,2025-02-04 17:00:20,2025-02-04,17,Tuesday,Feb-2025,DESKTOP-RKJA15K,4611686018427387904,WARNING,2,INFO,1268,MsiInstaller,af107914-57ee-4287-942e-164f4dd5479b,0,2002,1,519907,6479,1458,Application,DESKTOP-RKJA15K,doris,4885,User,,77.135.201.208,27081,18200,3,Info,im_msvistalog,Application RuntimeBroker.exe performed an action.
2025-02-18 15:00:00,2025-02-18 15:00:12,2025-02-18,15,Tuesday,Feb-2025,DESKTOP-RKJA15K,4611686018427453440,AUDIT_SUCCESS,2,INFO,10000,Microsoft-Windows-GroupPolicy,86a995e6-6714-478f-8f71-ffa3f2686d22,0,0,0,511257,8941,8184,Microsoft-Windows-WMI-Activity/Operational,DESKTOP-RKJA15K,doris,4152,User,,128.40.17.88,44830,75399,4,Info,im_msvistalog,Application malware.exe performed an action.
2025-02-03 09:00:00,2025-02-03 09:00:17,2025-02-03,9,Monday,Feb-2025,DESKTOP-RKJA15K,36028797018963968,INFO,2,INFO,4799,Microsoft-Windows-Security-Mitigations,52733ad0-bbd5-4c16-9e70-2bedbeb5e5b8,0,0,0,634569,1487,4244,Microsoft-Windows-Crypto-NCrypt/Operational,,doris,9281,,,205.64.249.84,27865,54808,2,Start,im_msvistalog,Application trojan.exe performed an action.
2025-01-16 16:00:00,2025-01-16 16:00:22,2025-01-16,16,Thursday,Jan-2025,DESKTOP-RKJA15K,-9223372036854775808,VERBOSE,2,INFO,1042,Microsoft-Windows-RestartManager,8a8288a9-cd56-4123-b04c-6248ab60e5b3,0,62170,1,249160,3842,8134,Microsoft-Windows-Ntfs/Operational,,doris,3503,,,59.209.243.135,62919,97801,7,Info,im_msvistalog,Application winlogon.exe performed an action.
2025-01-07 15:00:00,2025-01-07 15:00:11,2025-01-07,15,Tuesday,Jan-2025,DESKTOP-RKJA15K,-9223372036854775808,INFO,4,INFO,4,Microsoft-Windows-User Profiles Service,029e6e32-4707-4352-b097-2a7b2593f4ab,0,12544,0,544965,7400,4119,Security,,Robot,5993,,5,208.128.47.56,50034,37891,5,Info,im_msvistalog,Application None performed an action.
2025-03-07 12:00:00,2025-03-07 12:00:07,2025-03-07,12,Friday,Mar-2025,DESKTOP-RKJA15K,-9214364837600034816,INFO,2,INFO,4672,Microsoft-Windows-Store,9d16b868-69f7-4257-8862-f483a16ad839,0,0,0,260404,2490,1089,Microsoft-Windows-Kernel-PnP/Device Management,,Robot,2136,User,,160.179.236.42,62638,24767,6,Info,im_msvistalog,Application services.exe performed an action.
2025-02-13 16:00:00,2025-02-13 16:00:30,2025-02-13,16,Thursday,Feb-2025,DESKTOP-RKJA15K,-9223372036854774780,INFO,1,INFO,5061,Microsoft-Windows-Shell-Core,3ee33835-d1cc-4e4d-a363-a53c58ddd875,0,0,0,514238,4217,5221,Security,NT AUTHORITY,Robot,9955,User,,120.212.199.235,42546,96016,6,Info,im_msvistalog,Application winlogon.exe performed an action.
2025-01-14 17:00:00,2025-01-14 17:00:16,2025-01-14,17,Tuesday,Jan-2025,DESKTOP-RKJA15K,-9223372036745723648,INFO,3,WARNING,23,Microsoft-Windows-LiveId,d34c0513-5a27-4b4f-8a74-267b279faab9,3,0,0,687734,7872,3432,Microsoft-Windows-Security-Mitigations/KernelMode,NT AUTHORITY,doris,9534,User,5,22.154.111.204,37695,81356,9,Info,im_msvistalog,Application RuntimeBroker.exe performed an action.
2025-01-21 11:00:00,2025-01-21 11:00:07,2025-01-21,11,Tuesday,Jan-2025,DESKTOP-RKJA15K,-9214364837600034816,ERROR,2,INFO,8037,MsiInstaller,de67fb09-fb7c-4220-88d5-9232f8c17337,0,0,0,162864,4325,5041,Security,NT AUTHORITY,doris,6027,User,,4.28.33.130,32778,39170,7,Info,im_msvistalog,Application None performed an action.
2025-02-24 13:00:00,2025-02-24 13:00:11,2025-02-24,13,Monday,Feb-2025,DESKTOP-RKJA15K,4611686018427387904,WARNING,2,INFO,42,PowerShell,2771ed5d-fdfa-4e3a-9f14-898cf65c1db7,0,0,0,834877,6381,7833,Microsoft-Windows-Kernel-PnP/Device Management,NT AUTHORITY,Robot,1164,,,41.9.181.213,28869,30364,3,Info,im_msvistalog,Application chrome.exe performed an action.
2025-02-06 17:00:00,2025-02-06 17:00:29,2025-02-06,17,Thursday,Feb-2025,DESKTOP-RKJA15K,4611686018427387936,WARNING,2,INFO,200,Microsoft-Windows-Shell-Core,c93ebb8d-6a15-40b4-81c5-9e4cca5968ca,0,0,0,706069,9361,6772,Microsoft-Windows-Store/Operational,NT AUTHORITY,Robot,2973,User,5,86.86.255.172,21274,40889,3,Info,im_msvistalog,Application None performed an action.
2025-02-12 14:00:00,2025-02-12 14:00:26,2025-02-12,14,Wednesday,Feb-2025,DESKTOP-RKJA15K,-9214364837600034816,INFO,2,INFO,1011,Microsoft-Windows-Ntfs,6ef92e62-7b4c-4d45-9361-002fc0a6d01d,0,12544,0,486806,2644,9016,Microsoft-Windows-Application-Experience/Program-Telemetry,,doris,5986,,,13.59.52.237,8330,12266,1,Info,im_msvistalog,Application svchost.exe performed an action.
2025-02-06 14:00:00,2025-02-06 14:00:23,2025-02-06,14,Thursday,Feb-2025,DESKTOP-RKJA15K,-9214364837600034816,INFO,2,INFO,9705,Microsoft-Windows-Security-Auditing,233aa64e-1543-4460-86c6-a167b8509217,0,0,0,498538,2445,6798,Security,,doris,4315,User,,75.253.171.210,57880,57164,3,Start,im_msvistalog,Application chrome.exe performed an action.
2025-01-20 15:00:00,2025-01-20 15:00:28,2025-01-20,15,Monday,Jan-2025,DESKTOP-RKJA15K,-9223372036749918208,INFO,4,INFO,5857,Microsoft-Windows-PushNotifications-Platform,1073ce2c-b9b0-49b8-a949-f63398afb4c8,0,0,0,260570,3408,1491,Application,NT AUTHORITY,doris,7291,User,,63.83.198.48,53495,48260,3,Start,im_msvistalog,Application opera.exe performed an action.
2025-02-26 12:00:00,2025-02-26 12:00:23,2025-02-26,12,Wednesday,Feb-2025,DESKTOP-RKJA15K,4611686018427387936,WARNING,2,INFO,16,Microsoft-Windows-Security-Auditing,37f5238e-da4e-41a5-acf7-2da8c5f1d186,0,62170,129,372283,4083,4000,Microsoft-Windows-Application-Experience/Program-Telemetry,,doris,3329,,,145.12.189.115,16361,16199,7,Info,im_msvistalog,Application services.exe performed an action.
2025-02-17 14:00:00,2025-02-17 14:00:08,2025-02-17,14,Monday,Feb-2025,DESKTOP-RKJA15K,-9223372036854775808,INFO,2,INFO,1042,Microsoft-Windows-Wcmsvc,3a766313-747f-4d19-a399-3a8b7a802f8c,0,0,0,670232,4996,7605,Microsoft-Windows-UniversalTelemetryClient/Operational,,doris,5740,User,,113.147.89.45,5069,67886,2,Info,im_msvistalog,Application svchost.exe performed an action.
2025-02-25 16:00:00,2025-02-25 16:00:20,2025-02-25,16,Tuesday,Feb-2025,DESKTOP-RKJA15K,36028797018963968,INFO,2,INFO,8001,MsiInstaller,35def2da-4ed8-46b9-8442-0d5039ef2627,2,9648,0,241057,9122,6901,Microsoft-Windows-Application-Experience/Program-Telemetry,,doris,2549,User,131072,152.239.95.148,32271,70960,6,Info,im_msvistalog,Application svchost.exe performed an action.
2025-01-20 15:00:00,2025-01-20 15:00:20,2025-01-20,15,Monday,Jan-2025,DESKTOP-RKJA15K,-9223372036850483200,INFO,2,INFO,8037,Microsoft-Windows-Shell-Core,a8c44bbd-d5d8-4caf-be9f-bb2b1a72ecce,0,13824,0,337479,4807,9020,Microsoft-Windows-PushNotification-Platform/Operational,,doris,9943,User,,63.127.201.178,25524,27619,10,Start,im_msvistalog,Application chrome.exe performed an action.
2025-03-03 10:00:00,2025-03-03 10:00:12,2025-03-03,10,Monday,Mar-2025,DESKTOP-RKJA15K,-9214364837600034816,INFO,2,INFO,4799,Microsoft-Windows-Shell-Core,b98eda41-aca9-400e-b1dc-51c0ac19aff5,0,8001,0,384369,1647,2168,Application,DESKTOP-RKJA15K,Robot,3557,,,174.191.119.255,13733,71844,5,Info,im_msvistalog,Application winlogon.exe performed an action.
2025-02-28 09:00:00,2025-02-28 09:00:00,2025-02-28,9,Friday,Feb-2025,DESKTOP-RKJA15K,36028797018963968,INFO,2,INFO,500,Microsoft-Windows-PowerShell,fe029550-b24f-4de9-b04e-75c30f98d679,0,811,0,241431,5117,3816,Application,DESKTOP-RKJA15K,Robot,3854,Well Known Group,,142.70.174.58,22299,97285,1,Info,im_msvistalog,Application winlogon.exe performed an action.
2025-01-29 09:00:00,2025-01-29 09:00:24,2025-01-29,9,Wednesday,Jan-2025,DESKTOP-RKJA15K,-9223372036854775808,AUDIT_SUCCESS,2,INFO,4799,Microsoft-Windows-Kernel-PnP,4e1f5a03-3a6b-4479-b128-8d8dd7145694,0,0,0,644242,2578,5671,Microsoft-Windows-PushNotification-Platform/Operational,NT AUTHORITY,doris,2962,User,,151.17.68.164,18312,70277,9,Info,im_msvistalog,Application services.exe performed an action.
2025-02-14 12:00:00,2025-02-14 12:00:23,2025-02-14,12,Friday,Feb-2025,DESKTOP-RKJA15K,-9223372036854775808,VERBOSE,1,INFO,60,Microsoft-Windows-Shell-Core,180f3f74-6d88-4f82-b6ca-7163dd446564,2,9,0,155648,4907,7396,Security,NT AUTHORITY,doris,6085,User,,19.71.144.40,44833,79590,7,Info,im_msvistalog,Application services.exe performed an action.
2025-02-24 14:00:00,2025-02-24 14:00:26,2025-02-24,14,Monday,Feb-2025,DESKTOP-RKJA15K,2306124492780339200,INFO,2,INFO,11010,Microsoft-Windows-Security-Auditing,bc898941-a96f-4aaa-ad79-9a710163a0bd,0,811,0,764878,1941,9393,Microsoft-Windows-Store/Operational,NT AUTHORITY,Robot,3882,User,,214.240.181.41,37839,97223,5,Info,im_msvistalog,Application services.exe performed an action.
2025-03-06 14:00:00,2025-03-06 14:00:22,2025-03-06,14,Thursday,Mar-2025,DESKTOP-RKJA15K,4611686018427387904,VERBOSE,2,INFO,326,Microsoft-Windows-NetworkProfile,db7a3463-3586-464e-8f6a-cb86c7b77a25,0,0,0,152887,9288,9110,Microsoft-Windows-WMI-Activity/Operational,,Robot,6093,,,25.193.246.211,58859,89541,4,Start,im_msvistalog,Application malware.exe performed an action.
2025-01-07 15:00:00,2025-01-07 15:00:07,2025-01-07,15,Tuesday,Jan-2025,DESKTOP-RKJA15K,2305843009213694464,AUDIT_SUCCESS,2,INFO,10010,Microsoft-Windows-Install-Agent,92642338-4d74-4197-a232-ab64d1cf9087,1,0,0,561436,7946,6363,Application,NT AUTHORITY,Robot,3869,User,,54.73.148.106,39009,74763,1,Info,im_msvistalog,Application RuntimeBroker.exe performed an action.
2025-02-27 09:00:00,2025-02-27 09:00:22,2025-02-27,9,Thursday,Feb-2025,DESKTOP-RKJA15K,2305843009213694464,WARNING,2,DEBUG,1024,Microsoft-Windows-Security-Auditing,246e7b00-6819-4ddf-be88-0036516e6738,0,0,0,826191,8882,6711,Microsoft-Windows-Ntfs/Operational,,doris,4878,User,196608,33.25.86.148,13618,50588,9,Info,im_msvistalog,Application winlogon.exe performed an action.
2025-02-14 14:00:00,2025-02-14 14:00:15,2025-02-14,14,Friday,Feb-2025,DESKTOP-RKJA15K,-9223372036854774780,INFO,2,INFO,1033,Microsoft-Windows-Security-Auditing,0802e53e-f34b-46f6-86a3-e768c5502046,0,0,1,582919,3636,7447,Microsoft-Windows-WMI-Activity/Operational,DESKTOP-RKJA15K,Robot,5546,User,,153.195.167.170,30664,65328,8,Info,im_msvistalog,Application services.exe performed an action.
2025-01-28 09:00:00,2025-01-28 09:00:20,2025-01-28,9,Tuesday,Jan-2025,DESKTOP-RKJA15K,-9223354444668731392,AUDIT_SUCCESS,2,INFO,4624,Microsoft-Windows-Security-Mitigations,314c8c0e-d746-47ae-a620-52eada2c447e,0,9705,0,929673,9167,2151,Microsoft-Windows-BitLocker/BitLocker Management,NT AUTHORITY,Robot,6771,,,221.204.106.91,11668,41125,10,Info,im_msvistalog,Application RuntimeBroker.exe performed an action.
2025-02-17 12:00:00,2025-02-17 12:00:12,2025-02-17,12,Monday,Feb-2025,DESKTOP-RKJA15K,36028797018963968,INFO,2,INFO,1259,Microsoft-Windows-GroupPolicy,b10a58ea-fc4b-45ba-924d-a0380ee10584,0,8001,0,250228,2813,5605,Security,DESKTOP-RKJA15K,Robot,5984,User,,123.60.202.230,34264,38310,2,Info,im_msvistalog,Application svchost.exe performed an action.
2025-01-22 11:00:00,2025-01-22 11:00:08,2025-01-22,11,Wednesday,Jan-2025,DESKTOP-RKJA15K,-9223372036854775808,INFO,2,INFO,62170,Microsoft-Windows-SMBServer,8302c989-7f57-49cb-b6ee-dbff29e05c8e,0,62170,0,267168,6333,7433,Microsoft-Windows-AppLocker/MSI and Script,DESKTOP-RKJA15K,Robot,5419,User,,99.229.146.106,61320,96623,8,Info,im_msvistalog,Application RuntimeBroker.exe performed an action.
2025-02-12 16:00:00,2025-02-12 16:00:02,2025-02-12,16,Wednesday,Feb-2025,DESKTOP-RKJA15K,36028797018963968,INFO,4,INFO,1025,Netwtw06,4df6fd99-2c49-4477-a0c5-d1572dbf37ab,0,8001,0,847687,4601,1679,Application,,Robot,7741,,,56.224.72.142,7778,99815,3,Info,im_msvistalog,Application winlogon.exe performed an action.
2025-01-27 09:00:00,2025-01-27 09:00:14,2025-01-27,9,Monday,Jan-2025,DESKTOP-RKJA15K,-9223372034144761856,INFO,2,INFO,8001,Microsoft-Windows-Diagnosis-PCW,b06ae91b-1c97-4146-a8dc-9e3a58d198e0,0,62170,0,343501,9264,5364,Microsoft-Windows-PushNotification-Platform/Operational,NT AUTHORITY,Robot,1941,User,,30.112.183.246,14320,52808,3,Info,im_msvistalog,Application services.exe performed an action.
2025-01-17 12:00:00,2025-01-17 12:00:20,2025-01-17,12,Friday,Jan-2025,DESKTOP-RKJA15K,4611686018427387904,ERROR,2,INFO,10000,Microsoft-Windows-Windows Firewall With Advanced Security,9d2ac246-d2eb-4074-b356-278c07f10250,0,0,0,753658,9907,2444,System,,doris,3120,User,,48.76.86.69,47639,33563,9,Info,im_msvistalog,Application malware.exe performed an action.
